pearson,p,lon,lat,Country,pattern
0.128255929,0.449,108.375,-7.625,Indonesia,sporadic hot spot
-0.248509108,0.127,108.375,-7.875,Indonesia,sporadic hot spot
-0.238676844,0.149,108.375,10.875,Vietnam,sporadic hot spot
-0.318117881,0.052,108.375,11.125,Vietnam,sporadic hot spot
-0.082534043,0.617,108.625,-7.625,Indonesia,sporadic hot spot
0.107972229,0.513,108.875,10.625,Vietnam,sporadic hot spot
0.130855794,0.434,110.625,-8.125,Indonesia,sporadic hot spot
0.176720873,0.282,110.875,-8.125,Indonesia,sporadic hot spot
0.597786895,0,111.125,-8.125,Indonesia,sporadic hot spot
0.016054575,0.925,111.375,-8.125,Indonesia,sporadic hot spot
-0.190882357,0.251,111.625,-8.125,Indonesia,sporadic hot spot
-0.10022646,0.544,111.625,-8.375,Indonesia,sporadic hot spot
0.103216422,0.532,111.875,-8.125,Indonesia,sporadic hot spot
0.224428594,0.17,112.125,-8.125,Indonesia,sporadic hot spot
-0.024695843,0.881,112.125,-8.375,Indonesia,sporadic hot spot
0.262712128,0.111,112.375,-8.125,Indonesia,sporadic hot spot
-0.001474258,0.993,112.375,-8.375,Indonesia,sporadic hot spot
0.281190843,0.083,112.625,-8.375,Indonesia,sporadic hot spot
0.234946242,0.15,112.875,-8.375,Indonesia,sporadic hot spot
-0.164445973,0.338,114.125,-7.875,Indonesia,sporadic hot spot
-0.504070322,0.001,114.375,-7.125,Indonesia,sporadic hot spot
0.232490218,0.154,120.625,15.625,Philippines,sporadic hot spot
0.286091623,0.082,120.625,15.875,Philippines,sporadic hot spot
0.418171312,0.009,120.875,15.625,Philippines,sporadic hot spot
0.371278189,0.022,120.875,15.875,Philippines,sporadic hot spot
0.501774273,0.001,121.125,15.375,Philippines,sporadic hot spot
0.153686201,0.35,121.375,13.875,Philippines,sporadic hot spot
-0.063623556,0.708,121.375,15.125,Philippines,sporadic hot spot
0.257152664,0.114,121.625,14.125,Philippines,sporadic hot spot
-0.320625384,0.053,94.875,17.375,Myanmar,sporadic hot spot
0.334142031,0.038,94.875,20.375,Myanmar,sporadic hot spot
0.057986701,0.726,94.875,20.625,Myanmar,sporadic hot spot
-0.290932539,0.072,95.125,17.125,Myanmar,sporadic hot spot
-0.155244884,0.345,95.125,17.375,Myanmar,sporadic hot spot
-0.481979693,0.003,95.125,17.625,Myanmar,sporadic hot spot
-0.330972317,0.04,95.125,20.125,Myanmar,sporadic hot spot
0.101098272,0.54,95.125,20.375,Myanmar,sporadic hot spot
0.041420263,0.802,95.125,20.625,Myanmar,sporadic hot spot
0.180420565,0.272,95.125,20.875,Myanmar,sporadic hot spot
0.313218126,0.052,95.125,21.125,Myanmar,sporadic hot spot
0.459733708,0.003,95.125,21.375,Myanmar,sporadic hot spot
0.336105293,0.036,95.125,21.625,Myanmar,sporadic hot spot
-0.50889564,0.001,95.375,16.875,Myanmar,sporadic hot spot
-0.300898485,0.063,95.375,17.125,Myanmar,sporadic hot spot
-0.036508834,0.825,95.375,17.375,Myanmar,sporadic hot spot
-0.099702748,0.546,95.375,17.625,Myanmar,sporadic hot spot
-0.204948715,0.217,95.375,17.875,Myanmar,sporadic hot spot
-0.021127777,0.898,95.375,19.875,Myanmar,sporadic hot spot
-0.164592576,0.317,95.375,20.125,Myanmar,sporadic hot spot
-0.107015039,0.523,95.375,20.375,Myanmar,sporadic hot spot
0.059242933,0.72,95.375,20.625,Myanmar,sporadic hot spot
0.15189123,0.363,95.375,20.875,Myanmar,sporadic hot spot
0.154077287,0.356,95.375,21.125,Myanmar,sporadic hot spot
0.118018519,0.474,95.375,21.375,Myanmar,sporadic hot spot
0.456804916,0.003,95.375,21.625,Myanmar,sporadic hot spot
0.534124572,0,95.375,21.875,Myanmar,sporadic hot spot
0.453998662,0.004,95.375,22.125,Myanmar,sporadic hot spot
-0.539592714,0,95.625,16.875,Myanmar,sporadic hot spot
-0.265542576,0.102,95.625,17.125,Myanmar,sporadic hot spot
-0.116016634,0.482,95.625,17.375,Myanmar,sporadic hot spot
-0.140303003,0.394,95.625,17.625,Myanmar,sporadic hot spot
-0.097982488,0.553,95.625,17.875,Myanmar,sporadic hot spot
-0.006068391,0.971,95.625,18.125,Myanmar,sporadic hot spot
-0.125432465,0.447,95.625,18.375,Myanmar,sporadic hot spot
-0.100631511,0.548,95.625,18.625,Myanmar,sporadic hot spot
-0.30689092,0.057,95.625,18.875,Myanmar,sporadic hot spot
-0.192628518,0.24,95.625,19.875,Myanmar,sporadic hot spot
0.004440501,0.979,95.625,20.125,Myanmar,sporadic hot spot
-0.098660693,0.55,95.625,20.375,Myanmar,sporadic hot spot
0.029075882,0.861,95.625,20.625,Myanmar,sporadic hot spot
-0.038431674,0.816,95.625,20.875,Myanmar,sporadic hot spot
-0.036029341,0.828,95.625,21.125,Myanmar,sporadic hot spot
0.063085551,0.703,95.625,21.375,Myanmar,sporadic hot spot
0.307613387,0.057,95.625,21.625,Myanmar,sporadic hot spot
0.543432918,0,95.625,21.875,Myanmar,sporadic hot spot
0.451984196,0.004,95.625,22.125,Myanmar,sporadic hot spot
0.325505052,0.043,95.625,22.375,Myanmar,sporadic hot spot
-0.356351185,0.026,95.875,16.875,Myanmar,sporadic hot spot
-0.269393692,0.107,95.875,17.125,Myanmar,sporadic hot spot
-0.27844919,0.086,95.875,17.375,Myanmar,sporadic hot spot
-0.144092891,0.381,95.875,17.625,Myanmar,sporadic hot spot
-0.089569201,0.588,95.875,17.875,Myanmar,sporadic hot spot
-0.042298439,0.801,95.875,18.125,Myanmar,sporadic hot spot
-0.109422058,0.513,95.875,18.375,Myanmar,sporadic hot spot
0.115799587,0.489,95.875,18.625,Myanmar,sporadic hot spot
-0.326001051,0.046,95.875,18.875,Myanmar,sporadic hot spot
-0.072736993,0.66,95.875,19.875,Myanmar,sporadic hot spot
-0.21431637,0.196,95.875,20.125,Myanmar,sporadic hot spot
-0.12759131,0.439,95.875,20.375,Myanmar,sporadic hot spot
-0.080487314,0.626,95.875,20.625,Myanmar,sporadic hot spot
0.107347686,0.515,95.875,20.875,Myanmar,sporadic hot spot
-0.083068835,0.615,95.875,21.125,Myanmar,sporadic hot spot
0.024575848,0.882,95.875,21.375,Myanmar,sporadic hot spot
0.198199616,0.226,95.875,21.625,Myanmar,sporadic hot spot
0.390004903,0.014,95.875,21.875,Myanmar,sporadic hot spot
0.342558977,0.035,95.875,22.125,Myanmar,sporadic hot spot
0.20260361,0.222,95.875,22.375,Myanmar,sporadic hot spot
-0.766782183,0,96.125,16.625,Myanmar,sporadic hot spot
-0.72068334,0,96.125,16.875,Myanmar,sporadic hot spot
-0.510319175,0.001,96.125,17.125,Myanmar,sporadic hot spot
-0.321732064,0.052,96.125,17.375,Myanmar,sporadic hot spot
-0.034285053,0.84,96.125,18.625,Myanmar,sporadic hot spot
-0.213987689,0.191,96.125,20.375,Myanmar,sporadic hot spot
-0.100890619,0.541,96.125,20.625,Myanmar,sporadic hot spot
-0.006531278,0.969,96.125,20.875,Myanmar,sporadic hot spot
-0.070832151,0.668,96.125,21.125,Myanmar,sporadic hot spot
-0.093623727,0.571,96.125,21.375,Myanmar,sporadic hot spot
-0.323792198,0.044,96.125,21.625,Myanmar,sporadic hot spot
-0.28145337,0.087,96.125,21.875,Myanmar,sporadic hot spot
-0.033360268,0.84,96.125,22.125,Myanmar,sporadic hot spot
0.297946714,0.065,96.125,22.375,Myanmar,sporadic hot spot
-0.30461007,0.067,96.375,16.375,Myanmar,sporadic hot spot
-0.583625611,0,96.375,16.625,Myanmar,sporadic hot spot
-0.606449197,0,96.375,16.875,Myanmar,sporadic hot spot
-0.562818529,0,96.375,17.125,Myanmar,sporadic hot spot
-0.310899306,0.065,96.375,17.375,Myanmar,sporadic hot spot
0.341042622,0.036,96.375,18.125,Myanmar,sporadic hot spot
0.268994378,0.098,96.375,18.375,Myanmar,sporadic hot spot
-0.355824625,0.033,96.375,21.125,Myanmar,sporadic hot spot
-0.478328911,0.002,96.375,21.375,Myanmar,sporadic hot spot
-0.547400889,0,96.375,21.625,Myanmar,sporadic hot spot
-0.679889858,0,96.375,21.875,Myanmar,sporadic hot spot
-0.600345741,0,96.375,22.125,Myanmar,sporadic hot spot
-0.20375764,0.22,96.375,22.375,Myanmar,sporadic hot spot
-0.27366723,0.092,96.625,16.625,Myanmar,sporadic hot spot
-0.157371647,0.339,96.625,16.875,Myanmar,sporadic hot spot
-0.223511941,0.171,96.625,17.125,Myanmar,sporadic hot spot
-0.171028264,0.305,96.625,21.875,Myanmar,sporadic hot spot
-0.042058562,0.808,96.875,16.875,Myanmar,sporadic hot spot
-0.039091537,0.816,96.875,17.125,Myanmar,sporadic hot spot
-0.160965852,0.348,96.875,17.375,Myanmar,sporadic hot spot
-0.051247643,0.757,98.875,18.375,Thailand,sporadic hot spot
-0.086896989,0.599,99.125,18.125,Thailand,sporadic hot spot
0.039735155,0.815,99.125,18.375,Thailand,sporadic hot spot
-0.345125699,0.031,99.125,18.625,Thailand,sporadic hot spot
-0.029429702,0.863,99.375,13.625,Thailand,sporadic hot spot
-0.278478381,0.086,99.375,13.875,Thailand,sporadic hot spot
-0.258763617,0.112,99.375,14.125,Thailand,sporadic hot spot
-0.387031348,0.016,99.375,14.375,Thailand,sporadic hot spot
-0.338046176,0.044,99.375,14.625,Thailand,sporadic hot spot
-0.465293292,0.003,99.375,17.375,Thailand,sporadic hot spot
-0.108091925,0.518,99.375,17.625,Thailand,sporadic hot spot
-0.036250453,0.829,99.375,17.875,Thailand,sporadic hot spot
-0.36208662,0.025,99.375,18.125,Thailand,sporadic hot spot
-0.164008332,0.318,99.375,18.375,Thailand,sporadic hot spot
0.13753942,0.41,99.375,18.625,Thailand,sporadic hot spot
-0.144356908,0.394,99.375,18.875,Thailand,sporadic hot spot
-0.378783711,0.017,99.625,13.125,Thailand,sporadic hot spot
-0.33638282,0.039,99.625,13.375,Thailand,sporadic hot spot
-0.245132852,0.133,99.625,14.875,Thailand,sporadic hot spot
-0.201638652,0.218,99.625,15.125,Thailand,sporadic hot spot
-0.311891538,0.053,99.625,15.875,Thailand,sporadic hot spot
-0.420639588,0.009,99.625,16.125,Thailand,sporadic hot spot
-0.266947499,0.1,99.625,16.375,Thailand,sporadic hot spot
-0.131805655,0.437,99.625,16.875,Thailand,sporadic hot spot
-0.226655781,0.165,99.625,17.125,Thailand,sporadic hot spot
-0.427514455,0.007,99.625,17.375,Thailand,sporadic hot spot
-0.061272079,0.715,99.625,17.625,Thailand,sporadic hot spot
0.001910565,0.991,99.625,17.875,Thailand,sporadic hot spot
-0.237425258,0.151,99.625,18.125,Thailand,sporadic hot spot
-0.255268427,0.127,99.625,18.375,Thailand,sporadic hot spot
-0.228468462,0.162,99.625,18.625,Thailand,sporadic hot spot
-0.274600296,0.095,99.625,18.875,Thailand,sporadic hot spot
-0.457109111,0.003,99.875,12.875,Thailand,sporadic hot spot
-0.388714488,0.014,99.875,13.125,Thailand,sporadic hot spot
-0.310528194,0.054,99.875,15.875,Thailand,sporadic hot spot
-0.386070461,0.015,99.875,16.125,Thailand,sporadic hot spot
-0.304862919,0.063,99.875,16.375,Thailand,sporadic hot spot
-0.38330369,0.018,99.875,16.625,Thailand,sporadic hot spot
-0.171195712,0.311,99.875,16.875,Thailand,sporadic hot spot
-0.22842354,0.168,99.875,17.125,Thailand,sporadic hot spot
-0.207624332,0.205,99.875,17.375,Thailand,sporadic hot spot
-0.056517807,0.733,99.875,17.625,Thailand,sporadic hot spot
0.15666836,0.348,99.875,17.875,Thailand,sporadic hot spot
-0.094149863,0.569,99.875,18.125,Thailand,sporadic hot spot
-0.462330309,0.003,99.875,18.375,Thailand,sporadic hot spot
-0.278190606,0.086,99.875,18.625,Thailand,sporadic hot spot
-0.294311019,0.073,99.875,18.875,Thailand,sporadic hot spot
-0.25227498,0.127,99.875,19.125,Thailand,sporadic hot spot
0.249182138,0.131,101.625,3.625,Malaysia,diminishing hot spot
0.199314843,0.224,101.625,3.875,Malaysia,diminishing hot spot
0.163404604,0.334,101.625,4.125,Malaysia,diminishing hot spot
-0.195565428,0.233,101.875,3.375,Malaysia,diminishing hot spot
0.550563118,0,101.875,3.625,Malaysia,diminishing hot spot
0.277514697,0.087,102.125,3.125,Malaysia,diminishing hot spot
0.367727543,0.021,102.125,3.375,Malaysia,diminishing hot spot
0.169276615,0.303,102.375,2.875,Malaysia,diminishing hot spot
0.18162093,0.268,102.375,3.125,Malaysia,diminishing hot spot
0.211122405,0.197,102.875,1.875,Malaysia,diminishing hot spot
0.15312224,0.352,102.875,2.125,Malaysia,diminishing hot spot
0.434108881,0.006,102.875,2.375,Malaysia,diminishing hot spot
0.463027047,0.003,103.125,1.625,Malaysia,diminishing hot spot
0.282852093,0.081,103.125,1.875,Malaysia,diminishing hot spot
0.289680051,0.074,103.125,2.125,Malaysia,diminishing hot spot
0.679815857,0,103.375,1.625,Malaysia,diminishing hot spot
0.569569698,0,103.375,1.875,Malaysia,diminishing hot spot
0.670456751,0,103.625,1.875,Malaysia,diminishing hot spot
0.483997315,0.002,103.875,1.875,Malaysia,diminishing hot spot
0.570835777,0,104.125,1.875,Malaysia,diminishing hot spot
-0.089993221,0.607,105.125,21.625,Vietnam,diminishing hot spot
-0.129715057,0.431,105.375,-6.875,Indonesia,diminishing hot spot
0.448432038,0.005,105.625,-5.625,Indonesia,diminishing hot spot
0.655849767,0,105.625,-5.875,Indonesia,diminishing hot spot
0.44455588,0.005,105.625,-6.625,Indonesia,diminishing hot spot
0.33089996,0.042,105.625,-6.875,Indonesia,diminishing hot spot
0.459480683,0.003,105.875,-6.125,Indonesia,diminishing hot spot
0.736062756,0,105.875,-6.375,Indonesia,diminishing hot spot
0.358300645,0.025,105.875,-6.625,Indonesia,diminishing hot spot
0.310576711,0.058,105.875,-6.875,Indonesia,diminishing hot spot
0.392486344,0.013,106.125,-6.125,Indonesia,diminishing hot spot
0.236773974,0.152,106.125,-6.375,Indonesia,diminishing hot spot
0.508067598,0.001,106.125,-6.625,Indonesia,diminishing hot spot
0.341785859,0.036,106.125,-6.875,Indonesia,diminishing hot spot
0.546118695,0,106.375,-6.125,Indonesia,diminishing hot spot
0.305824338,0.062,106.375,-6.375,Indonesia,diminishing hot spot
0.348429958,0.037,106.375,-6.625,Indonesia,diminishing hot spot
0.299039815,0.072,106.375,-6.875,Indonesia,diminishing hot spot
0.135526966,0.417,106.375,-7.375,Indonesia,diminishing hot spot
0.597971353,0,106.625,-6.125,Indonesia,diminishing hot spot
0.526790979,0.001,106.625,-6.375,Indonesia,diminishing hot spot
0.521334762,0.001,106.625,-6.625,Indonesia,diminishing hot spot
0.478714235,0.002,106.625,-6.875,Indonesia,diminishing hot spot
0.420120074,0.009,106.625,-7.125,Indonesia,diminishing hot spot
0.116389054,0.487,106.625,-7.375,Indonesia,diminishing hot spot
0.616702441,0,106.875,-6.125,Indonesia,diminishing hot spot
0.564269894,0,106.875,-6.375,Indonesia,diminishing hot spot
0.523086801,0.001,106.875,-6.625,Indonesia,diminishing hot spot
0.573029343,0,106.875,-6.875,Indonesia,diminishing hot spot
-0.016159945,0.924,106.875,-7.125,Indonesia,diminishing hot spot
-0.025919494,0.877,106.875,-7.375,Indonesia,diminishing hot spot
-0.411961109,0.009,107.125,-6.125,Indonesia,diminishing hot spot
0.210990129,0.21,107.125,-6.375,Indonesia,diminishing hot spot
-0.09553614,0.574,107.125,-6.625,Indonesia,diminishing hot spot
0.239254348,0.154,107.125,-6.875,Indonesia,diminishing hot spot
0.049724563,0.767,107.125,-7.125,Indonesia,diminishing hot spot
0.145553009,0.383,107.125,-7.375,Indonesia,diminishing hot spot
-0.665718685,0,107.375,-6.125,Indonesia,diminishing hot spot
-0.460409337,0.004,107.375,-6.375,Indonesia,diminishing hot spot
0.247689261,0.134,107.375,-6.625,Indonesia,diminishing hot spot
0.587179723,0,107.375,-6.875,Indonesia,diminishing hot spot
0.243379849,0.147,107.375,-7.125,Indonesia,diminishing hot spot
-0.46872376,0.005,107.375,-7.375,Indonesia,diminishing hot spot
0.04187126,0.808,107.625,-7.125,Indonesia,diminishing hot spot
-0.10442796,0.604,107.625,-7.375,Indonesia,diminishing hot spot
0.496271534,0.002,109.125,-7.125,Indonesia,diminishing hot spot
0.153466269,0.358,109.125,-7.375,Indonesia,diminishing hot spot
0.061573181,0.713,109.375,-6.875,Indonesia,diminishing hot spot
-0.002092503,0.99,109.375,-7.125,Indonesia,diminishing hot spot
0.286124974,0.086,109.375,-7.375,Indonesia,diminishing hot spot
-0.307334849,0.057,109.375,-7.625,Indonesia,diminishing hot spot
0.37285578,0.021,109.625,-6.875,Indonesia,diminishing hot spot
0.247828902,0.158,109.625,-7.125,Indonesia,diminishing hot spot
0.210677862,0.211,109.625,-7.375,Indonesia,diminishing hot spot
-0.135169351,0.412,109.625,-7.625,Indonesia,diminishing hot spot
0.334018492,0.04,109.875,-6.875,Indonesia,diminishing hot spot
0.130893074,0.468,109.875,-7.125,Indonesia,diminishing hot spot
0.4317663,0.011,109.875,-7.375,Indonesia,diminishing hot spot
0.369115968,0.021,109.875,-7.625,Indonesia,diminishing hot spot
0.093932075,0.57,109.875,-7.875,Indonesia,diminishing hot spot
0.465468334,0.003,110.125,-6.875,Indonesia,diminishing hot spot
-0.145986313,0.396,110.125,-7.125,Indonesia,diminishing hot spot
0.130075994,0.478,110.125,-7.375,Indonesia,diminishing hot spot
0.535759345,0.001,110.125,-7.625,Indonesia,diminishing hot spot
0.297393234,0.066,110.125,-7.875,Indonesia,diminishing hot spot
0.486225932,0.002,110.375,-6.875,Indonesia,diminishing hot spot
0.123839923,0.465,110.375,-7.125,Indonesia,diminishing hot spot
0.198718866,0.252,110.375,-7.375,Indonesia,diminishing hot spot
0.423757966,0.01,110.375,-7.625,Indonesia,diminishing hot spot
0.209868934,0.2,110.375,-7.875,Indonesia,diminishing hot spot
0.598204588,0,110.625,-6.875,Indonesia,diminishing hot spot
-0.079450423,0.64,110.625,-7.125,Indonesia,diminishing hot spot
-0.008864733,0.958,110.625,-7.375,Indonesia,diminishing hot spot
0.356556029,0.03,110.625,-7.625,Indonesia,diminishing hot spot
0.141485504,0.397,110.625,-7.875,Indonesia,diminishing hot spot
0.191828928,0.249,110.875,-6.625,Indonesia,diminishing hot spot
0.565216803,0,110.875,-6.875,Indonesia,diminishing hot spot
0.269478463,0.102,110.875,-7.125,Indonesia,diminishing hot spot
0.476014595,0.002,110.875,-7.375,Indonesia,diminishing hot spot
0.57096665,0,110.875,-7.625,Indonesia,diminishing hot spot
0.444660646,0.005,110.875,-7.875,Indonesia,diminishing hot spot
-0.201651243,0.238,111.125,-6.625,Indonesia,diminishing hot spot
0.388372343,0.018,111.125,-6.875,Indonesia,diminishing hot spot
0.457970946,0.004,111.125,-7.125,Indonesia,diminishing hot spot
0.285638145,0.078,111.125,-7.375,Indonesia,diminishing hot spot
0.675914749,0,111.125,-7.625,Indonesia,diminishing hot spot
0.658748441,0,111.125,-7.875,Indonesia,diminishing hot spot
0.299168195,0.076,111.375,-6.875,Indonesia,diminishing hot spot
0.427167021,0.007,111.375,-7.125,Indonesia,diminishing hot spot
0.293554027,0.07,111.375,-7.375,Indonesia,diminishing hot spot
0.364091953,0.027,111.375,-7.625,Indonesia,diminishing hot spot
0.506133468,0.001,111.375,-7.875,Indonesia,diminishing hot spot
0.526018148,0.001,111.625,-6.875,Indonesia,diminishing hot spot
0.579666658,0,111.625,-7.125,Indonesia,diminishing hot spot
0.497654195,0.001,111.625,-7.375,Indonesia,diminishing hot spot
0.48301463,0.002,111.625,-7.625,Indonesia,diminishing hot spot
0.442473899,0.005,111.625,-7.875,Indonesia,diminishing hot spot
0.40839953,0.011,111.875,-6.875,Indonesia,diminishing hot spot
0.567739804,0,111.875,-7.125,Indonesia,diminishing hot spot
0.567979099,0,111.875,-7.375,Indonesia,diminishing hot spot
0.661479235,0,111.875,-7.625,Indonesia,diminishing hot spot
0.343287599,0.038,111.875,-7.875,Indonesia,diminishing hot spot
-0.295770011,0.071,112.125,-6.875,Indonesia,diminishing hot spot
0.665813902,0,112.125,-7.125,Indonesia,diminishing hot spot
0.620021091,0,112.125,-7.375,Indonesia,diminishing hot spot
0.69653429,0,112.125,-7.625,Indonesia,diminishing hot spot
0.700126267,0,112.125,-7.875,Indonesia,diminishing hot spot
-0.081397192,0.622,112.375,-6.875,Indonesia,diminishing hot spot
0.619460619,0,112.375,-7.375,Indonesia,diminishing hot spot
0.739238869,0,112.375,-7.625,Indonesia,diminishing hot spot
0.551594296,0,112.375,-7.875,Indonesia,diminishing hot spot
0.068738084,0.678,112.625,-6.875,Indonesia,diminishing hot spot
0.458853598,0.003,112.625,-7.125,Indonesia,diminishing hot spot
0.372776084,0.019,112.625,-7.375,Indonesia,diminishing hot spot
0.442612617,0.005,112.625,-7.625,Indonesia,diminishing hot spot
0.316659429,0.068,112.625,-7.875,Indonesia,diminishing hot spot
0.416814701,0.009,112.625,-8.125,Indonesia,diminishing hot spot
-0.697730642,0,112.875,-7.375,Indonesia,diminishing hot spot
0.003562928,0.983,112.875,-7.625,Indonesia,diminishing hot spot
0.530771497,0.001,112.875,-7.875,Indonesia,diminishing hot spot
0.290003699,0.086,112.875,-8.125,Indonesia,diminishing hot spot
0.031516738,0.86,113.125,-7.875,Indonesia,diminishing hot spot
0.318343591,0.062,113.125,-8.125,Indonesia,diminishing hot spot
0.455561245,0.005,113.375,-7.875,Indonesia,diminishing hot spot
0.485692533,0.002,113.375,-8.125,Indonesia,diminishing hot spot
0.432384017,0.008,113.625,-7.875,Indonesia,diminishing hot spot
-0.54571314,0.001,113.875,-7.875,Indonesia,diminishing hot spot
0.109733432,0.512,119.875,15.375,Philippines,diminishing hot spot
-0.09778188,0.554,119.875,15.625,Philippines,diminishing hot spot
-0.096499068,0.564,119.875,15.875,Philippines,diminishing hot spot
0.196831639,0.236,119.875,16.125,Philippines,diminishing hot spot
-0.163449737,0.32,119.875,16.375,Philippines,diminishing hot spot
0.257595029,0.113,120.125,15.125,Philippines,diminishing hot spot
0.182643766,0.272,120.125,15.375,Philippines,diminishing hot spot
0.049065718,0.776,120.125,15.625,Philippines,diminishing hot spot
0.216286959,0.192,120.125,15.875,Philippines,diminishing hot spot
0.027543582,0.868,120.125,16.125,Philippines,diminishing hot spot
0.05205694,0.753,120.375,14.625,Philippines,diminishing hot spot
0.572932147,0,120.375,14.875,Philippines,diminishing hot spot
-0.16129995,0.34,120.375,15.125,Philippines,diminishing hot spot
0.223964062,0.183,120.375,15.375,Philippines,diminishing hot spot
0.13311203,0.432,120.375,15.625,Philippines,diminishing hot spot
0.252452454,0.126,120.375,15.875,Philippines,diminishing hot spot
0.375812125,0.02,120.375,16.125,Philippines,diminishing hot spot
0.171378786,0.297,120.625,14.625,Philippines,diminishing hot spot
0.253612734,0.119,120.625,14.875,Philippines,diminishing hot spot
0.19821713,0.233,120.625,15.125,Philippines,diminishing hot spot
0.339963857,0.034,120.625,15.375,Philippines,diminishing hot spot
-0.222751036,0.179,120.875,14.375,Philippines,diminishing hot spot
-0.373004367,0.019,120.875,14.625,Philippines,diminishing hot spot
0.168385327,0.306,120.875,14.875,Philippines,diminishing hot spot
0.455801413,0.004,120.875,15.125,Philippines,diminishing hot spot
0.336229627,0.036,120.875,15.375,Philippines,diminishing hot spot
0.279571538,0.089,121.125,14.375,Philippines,diminishing hot spot
0.06911934,0.68,121.125,14.625,Philippines,diminishing hot spot
0.346708215,0.031,121.125,14.875,Philippines,diminishing hot spot
0.355396933,0.029,121.125,15.125,Philippines,diminishing hot spot
0.343755752,0.032,121.375,14.125,Philippines,diminishing hot spot
0.239845164,0.147,121.375,14.375,Philippines,diminishing hot spot
0.117264617,0.483,121.375,14.625,Philippines,diminishing hot spot
0.403681334,0.015,121.375,14.875,Philippines,diminishing hot spot
0.213436837,0.205,121.625,14.375,Philippines,diminishing hot spot
0.33469944,0.04,121.625,14.625,Philippines,diminishing hot spot
0.188215899,0.251,98.875,3.625,Indonesia,diminishing hot spot
0.181456917,0.269,99.125,3.375,Indonesia,diminishing hot spot
0.256344251,0.115,99.125,3.625,Indonesia,diminishing hot spot
0.317334019,0.049,99.375,3.375,Indonesia,diminishing hot spot
