,date,country,driving,walking
1798,2021/5/31,Malaysia,63.06,57.08
1799,2021/6/1,Malaysia,54.85,52.14
1800,2021/6/2,Malaysia,57.82,53.0
1801,2021/6/3,Malaysia,59.91,56.04
1802,2021/6/4,Malaysia,62.61,59.17
1803,2021/6/5,Malaysia,60.32,58.26
1804,2021/6/6,Malaysia,58.36,55.73
1805,2021/6/7,Malaysia,62.79,60.72
1806,2021/6/8,Malaysia,64.21,59.29
1807,2021/6/9,Malaysia,63.14,59.38
1808,2021/6/10,Malaysia,62.88,57.24
1809,2021/6/11,Malaysia,68.75,63.39
1810,2021/6/12,Malaysia,67.82,64.26
1811,2021/6/13,Malaysia,66.65,63.06
1812,2021/6/14,Malaysia,67.39,64.77
1813,2021/6/15,Malaysia,67.04,60.36
1814,2021/6/16,Malaysia,68.76,61.38
1815,2021/6/17,Malaysia,66.9,61.21
1816,2021/6/18,Malaysia,69.02,61.61
1817,2021/6/19,Malaysia,70.16,62.18
1818,2021/6/20,Malaysia,68.18,61.1
1819,2021/6/21,Malaysia,64.57,57.75
1820,2021/6/22,Malaysia,64.17,57.79
1821,2021/6/23,Malaysia,64.59,57.25
1822,2021/6/24,Malaysia,66.74,60.73
1823,2021/6/25,Malaysia,70.35,61.76
1824,2021/6/26,Malaysia,66.47,58.79
1825,2021/6/27,Malaysia,64.94,56.86
1826,2021/6/28,Malaysia,66.14,56.64
1827,2021/6/29,Malaysia,70.1,60.4
1828,2021/6/30,Malaysia,73.36,63.13
1829,2021/7/1,Malaysia,76.58,66.18
1830,2021/7/2,Malaysia,77.96,68.17
1831,2021/7/3,Malaysia,69.76,61.55
1832,2021/7/4,Malaysia,70.43,63.06
1833,2021/7/5,Malaysia,69.43,60.01
1834,2021/7/6,Malaysia,69.05,59.78
1835,2021/7/7,Malaysia,72.4,62.88
1836,2021/7/8,Malaysia,72.91,62.09
1837,2021/7/9,Malaysia,77.19,65.16
1838,2021/7/10,Malaysia,72.53,60.48
1839,2021/7/11,Malaysia,73.03,63.25
1840,2021/7/12,Malaysia,72.26,61.14
1841,2021/7/13,Malaysia,73.31,63.54
1842,2021/7/14,Malaysia,75.23,64.75
1843,2021/7/15,Malaysia,75.8,64.46
1844,2021/7/16,Malaysia,80.93,67.56
1845,2021/7/17,Malaysia,79.19,65.11
1846,2021/7/18,Malaysia,81.28,68.82
1847,2021/7/19,Malaysia,77.7,65.33
1848,2021/7/20,Malaysia,64.19,56.03
1849,2021/7/21,Malaysia,72.36,61.19
1850,2021/7/22,Malaysia,72.9,61.48
1851,2021/7/23,Malaysia,75.5,63.84
1852,2021/7/24,Malaysia,73.87,64.58
1853,2021/7/25,Malaysia,72.73,59.85
1854,2021/7/26,Malaysia,71.99,61.01
1855,2021/7/27,Malaysia,75.26,63.31
1856,2021/7/28,Malaysia,76.61,65.03
1857,2021/7/29,Malaysia,78.06,63.88
1858,2021/7/30,Malaysia,81.75,66.63
1859,2021/7/31,Malaysia,79.09,66.28
1860,2021/8/1,Malaysia,76.67,65.12
1861,2021/8/2,Malaysia,75.74,65.19
1862,2021/8/3,Malaysia,75.89,64.46
1863,2021/8/4,Malaysia,76.96,66.85
1864,2021/8/5,Malaysia,80.17,68.01
1865,2021/8/6,Malaysia,82.55,68.77
1866,2021/8/7,Malaysia,76.67,65.67
1867,2021/8/8,Malaysia,75.38,66.64
1868,2021/8/9,Malaysia,71.27,62.23
1869,2021/8/10,Malaysia,74.57,64.01
1870,2021/8/11,Malaysia,73.32,62.67
1871,2021/8/12,Malaysia,76.45,63.84
1872,2021/8/13,Malaysia,80.11,67.6
1873,2021/8/14,Malaysia,77.53,65.66
1874,2021/8/15,Malaysia,75.07,62.94
1875,2021/8/16,Malaysia,73.42,62.97
1876,2021/8/17,Malaysia,74.45,64.6
1877,2021/8/18,Malaysia,78.83,70.04
1878,2021/8/19,Malaysia,82.82,68.97
1879,2021/8/20,Malaysia,85.68,71.48
1880,2021/8/21,Malaysia,80.41,70.17
1881,2021/8/22,Malaysia,76.82,65.01
1882,2021/8/23,Malaysia,76.2,66.83
1883,2021/8/24,Malaysia,77.17,68.06
1884,2021/8/25,Malaysia,78.16,67.18
1885,2021/8/26,Malaysia,80.21,66.87
1886,2021/8/27,Malaysia,85.5,70.09
1887,2021/8/28,Malaysia,82.2,70.53
1888,2021/8/29,Malaysia,81.77,68.02
1889,2021/8/30,Malaysia,83.68,69.63
1890,2021/8/31,Malaysia,83.37,70.74
1891,2021/9/1,Malaysia,81.23,66.56
1892,2021/9/2,Malaysia,83.98,69.02
1893,2021/9/3,Malaysia,90.88,75.01
1894,2021/9/4,Malaysia,90.61,76.16
1895,2021/9/5,Malaysia,86.39,69.93
1896,2021/9/6,Malaysia,85.57,73.23
1897,2021/9/7,Malaysia,84.44,70.61
1898,2021/9/8,Malaysia,86.94,73.43
1899,2021/9/9,Malaysia,91.34,75.86
1900,2021/9/10,Malaysia,103.74,83.55
1901,2021/9/11,Malaysia,104.88,84.09
1902,2021/9/12,Malaysia,93.7,76.22
1903,2021/9/13,Malaysia,90.33,74.86
1904,2021/9/14,Malaysia,91.88,75.75
1905,2021/9/15,Malaysia,101.9,84.05
1906,2021/9/16,Malaysia,99.35,80.21
1907,2021/9/17,Malaysia,103.33,80.83
1908,2021/9/18,Malaysia,100.8,81.02
1909,2021/9/19,Malaysia,92.49,73.07
1910,2021/9/20,Malaysia,96.98,81.92
1911,2021/9/21,Malaysia,102.42,90.48
1912,2021/9/22,Malaysia,99.15,84.32
1913,2021/9/23,Malaysia,103.86,83.73
1914,2021/9/24,Malaysia,116.91,88.17
1915,2021/9/25,Malaysia,115.08,90.54
1916,2021/9/26,Malaysia,99.9,79.68
1917,2021/9/27,Malaysia,96.09,75.96
1918,2021/9/28,Malaysia,96.46,75.13
1919,2021/9/29,Malaysia,98.79,77.22
1920,2021/9/30,Malaysia,108.07,83.6
1921,2021/10/1,Malaysia,121.78,91.05
1922,2021/10/2,Malaysia,123.46,94.6
1923,2021/10/3,Malaysia,107.8,84.11
1924,2021/10/4,Malaysia,95.48,77.27
1925,2021/10/5,Malaysia,99.34,76.95
1926,2021/10/6,Malaysia,102.36,82.71
1927,2021/10/7,Malaysia,111.79,85.43
1928,2021/10/8,Malaysia,133.21,101.88
1929,2021/10/9,Malaysia,132.88,102.46
1930,2021/10/10,Malaysia,117.62,91.44
1931,2021/10/11,Malaysia,112.27,82.93
1932,2021/10/12,Malaysia,112.97,83.95
1933,2021/10/13,Malaysia,117.79,85.28
1934,2021/10/14,Malaysia,134.77,96.64
1935,2021/10/15,Malaysia,161.46,110.39
1936,2021/10/16,Malaysia,155.88,112.28
1937,2021/10/17,Malaysia,131.56,97.43
1938,2021/10/18,Malaysia,135.72,99.05
1939,2021/10/19,Malaysia,123.55,87.62
1940,2021/10/20,Malaysia,116.05,83.78
1941,2021/10/21,Malaysia,124.32,88.19
1942,2021/10/22,Malaysia,147.88,103.46
1943,2021/10/23,Malaysia,145.04,102.18
1944,2021/10/24,Malaysia,122.6,89.36
1945,2021/10/25,Malaysia,111.63,81.0
1946,2021/10/26,Malaysia,112.01,81.32
1947,2021/10/27,Malaysia,116.98,87.62
1948,2021/10/28,Malaysia,132.92,96.07
1949,2021/10/29,Malaysia,166.05,117.61
1950,2021/10/30,Malaysia,160.73,119.22
1951,2021/10/31,Malaysia,133.81,95.5
1952,2021/11/1,Malaysia,119.8,88.44
1953,2021/11/2,Malaysia,128.56,93.83
1954,2021/11/3,Malaysia,162.45,115.51
1955,2021/11/4,Malaysia,161.92,120.34
1956,2021/11/5,Malaysia,178.36,132.58
1957,2021/11/6,Malaysia,174.44,125.31
1958,2021/11/7,Malaysia,143.32,98.79
1959,2021/11/8,Malaysia,117.78,89.33
1960,2021/11/9,Malaysia,116.19,89.57
1961,2021/11/10,Malaysia,120.42,90.1
1962,2021/11/11,Malaysia,132.25,97.57
1963,2021/11/12,Malaysia,158.73,118.29
1964,2021/11/13,Malaysia,152.75,122.13
1965,2021/11/14,Malaysia,125.49,95.62
1966,2021/11/15,Malaysia,109.83,88.6
1967,2021/11/16,Malaysia,107.86,83.66
1968,2021/11/17,Malaysia,110.44,84.95
1969,2021/11/18,Malaysia,123.46,95.34
1970,2021/11/19,Malaysia,153.42,113.18
1971,2021/11/20,Malaysia,150.44,115.76
1972,2021/11/21,Malaysia,123.76,91.14
1973,2021/11/22,Malaysia,108.82,82.97
1974,2021/11/23,Malaysia,107.92,83.48
1975,2021/11/24,Malaysia,111.57,85.55
1976,2021/11/25,Malaysia,127.33,93.63
1977,2021/11/26,Malaysia,161.96,118.08
1978,2021/11/27,Malaysia,154.98,120.13
1979,2021/11/28,Malaysia,124.7,93.91
1980,2021/11/29,Malaysia,109.7,85.99
1981,2021/11/30,Malaysia,108.57,82.43
1982,2021/12/1,Malaysia,112.66,85.67
1983,2021/12/2,Malaysia,129.07,99.69
1984,2021/12/3,Malaysia,160.58,123.95
1985,2021/12/4,Malaysia,160.22,129.37
1986,2021/12/5,Malaysia,129.72,98.94
1987,2021/12/6,Malaysia,113.25,89.18
1988,2021/12/7,Malaysia,113.34,88.53
1989,2021/12/8,Malaysia,118.62,92.88
1990,2021/12/9,Malaysia,136.7,98.08
1991,2021/12/10,Malaysia,182.19,129.47
1992,2021/12/11,Malaysia,178.41,132.38
1993,2021/12/12,Malaysia,145.62,111.51
1994,2021/12/13,Malaysia,127.4,97.97
1995,2021/12/14,Malaysia,126.76,97.21
1996,2021/12/15,Malaysia,129.76,100.94
1997,2021/12/16,Malaysia,144.45,105.6
1998,2021/12/17,Malaysia,174.53,121.41
1999,2021/12/18,Malaysia,191.03,122.34
2000,2021/12/19,Malaysia,150.11,105.25
2001,2021/12/20,Malaysia,134.44,98.83
2002,2021/12/21,Malaysia,133.77,99.61
2003,2021/12/22,Malaysia,136.61,105.3
2004,2021/12/23,Malaysia,151.96,112.99
2005,2021/12/24,Malaysia,185.4,130.43
2006,2021/12/25,Malaysia,169.79,128.16
2007,2021/12/26,Malaysia,148.49,111.2
2008,2021/12/27,Malaysia,133.0,103.32
2009,2021/12/28,Malaysia,131.24,103.49
2010,2021/12/29,Malaysia,136.87,105.57
2011,2021/12/30,Malaysia,148.92,115.5
2012,2021/12/31,Malaysia,188.04,143.68
2013,2020/3/1,Philippines,85.29,85.61
2014,2020/3/2,Philippines,78.76,82.84
2015,2020/3/3,Philippines,78.13,81.11
2016,2020/3/4,Philippines,77.74,83.5
2017,2020/3/5,Philippines,82.83,86.4
2018,2020/3/6,Philippines,102.67,102.51
2019,2020/3/7,Philippines,93.65,87.42
2020,2020/3/8,Philippines,80.64,81.13
2021,2020/3/9,Philippines,71.25,73.01
2022,2020/3/10,Philippines,67.78,66.03
2023,2020/3/11,Philippines,60.2,64.8
2024,2020/3/12,Philippines,53.63,56.67
2025,2020/3/13,Philippines,63.58,53.41
2026,2020/3/14,Philippines,48.06,43.03
2027,2020/3/15,Philippines,36.39,37.48
2028,2020/3/16,Philippines,35.76,47.09
2029,2020/3/17,Philippines,30.72,47.76
2030,2020/3/18,Philippines,26.86,41.32
2031,2020/3/19,Philippines,23.55,35.21
2032,2020/3/20,Philippines,21.6,31.85
2033,2020/3/21,Philippines,20.26,31.04
2034,2020/3/22,Philippines,19.89,27.38
2035,2020/3/23,Philippines,19.51,26.77
2036,2020/3/24,Philippines,18.94,25.16
2037,2020/3/25,Philippines,18.71,26.74
2038,2020/3/26,Philippines,18.52,24.79
2039,2020/3/27,Philippines,18.06,25.66
2040,2020/3/28,Philippines,17.67,23.84
2041,2020/3/29,Philippines,17.98,25.53
2042,2020/3/30,Philippines,17.56,23.1
2043,2020/3/31,Philippines,17.71,21.88
2044,2020/4/1,Philippines,17.1,21.93
2045,2020/4/2,Philippines,17.45,21.6
2046,2020/4/3,Philippines,17.31,23.04
2047,2020/4/4,Philippines,17.06,20.77
2048,2020/4/5,Philippines,19.37,25.51
2049,2020/4/6,Philippines,19.05,24.65
2050,2020/4/7,Philippines,20.37,29.2
2051,2020/4/8,Philippines,18.2,22.79
2052,2020/4/9,Philippines,17.37,21.3
2053,2020/4/10,Philippines,18.34,22.28
2054,2020/4/11,Philippines,18.02,21.03
2055,2020/4/12,Philippines,19.83,22.53
2056,2020/4/13,Philippines,19.55,22.32
2057,2020/4/14,Philippines,20.04,22.14
2058,2020/4/15,Philippines,19.37,21.67
2059,2020/4/16,Philippines,19.94,22.49
2060,2020/4/17,Philippines,19.23,22.08
2061,2020/4/18,Philippines,17.85,20.19
2062,2020/4/19,Philippines,18.39,21.09
2063,2020/4/20,Philippines,18.03,21.35
2064,2020/4/21,Philippines,18.95,21.07
2065,2020/4/22,Philippines,18.37,20.99
2066,2020/4/23,Philippines,18.43,21.0
2067,2020/4/24,Philippines,18.18,20.66
2068,2020/4/25,Philippines,18.09,20.28
2069,2020/4/26,Philippines,19.46,20.92
2070,2020/4/27,Philippines,19.93,20.84
2071,2020/4/28,Philippines,20.3,21.3
2072,2020/4/29,Philippines,19.99,21.97
2073,2020/4/30,Philippines,21.36,23.0
2074,2020/5/1,Philippines,20.64,22.56
2075,2020/5/2,Philippines,19.64,21.29
2076,2020/5/3,Philippines,21.42,21.99
2077,2020/5/4,Philippines,21.75,23.24
2078,2020/5/5,Philippines,20.81,22.43
2079,2020/5/6,Philippines,20.99,22.75
2080,2020/5/7,Philippines,21.67,23.06
2081,2020/5/8,Philippines,22.01,24.84
2082,2020/5/9,Philippines,20.7,22.65
2083,2020/5/10,Philippines,21.78,23.07
2086,2020/5/13,Philippines,24.49,26.77
2087,2020/5/14,Philippines,24.31,25.88
2088,2020/5/15,Philippines,26.21,27.69
2089,2020/5/16,Philippines,27.27,29.08
2090,2020/5/17,Philippines,29.98,32.69
2091,2020/5/18,Philippines,29.94,31.69
2092,2020/5/19,Philippines,29.5,31.82
2093,2020/5/20,Philippines,30.12,32.37
2094,2020/5/21,Philippines,31.07,32.18
2095,2020/5/22,Philippines,30.9,32.4
2096,2020/5/23,Philippines,27.71,29.79
2097,2020/5/24,Philippines,29.73,31.31
2098,2020/5/25,Philippines,31.65,33.39
2099,2020/5/26,Philippines,31.7,31.95
2100,2020/5/27,Philippines,32.85,35.02
2101,2020/5/28,Philippines,32.72,34.01
2102,2020/5/29,Philippines,31.6,31.27
2103,2020/5/30,Philippines,32.03,33.13
2104,2020/5/31,Philippines,37.82,38.33
2105,2020/6/1,Philippines,40.42,43.39
2106,2020/6/2,Philippines,40.96,41.82
2107,2020/6/3,Philippines,40.34,40.88
2108,2020/6/4,Philippines,40.37,40.82
2109,2020/6/5,Philippines,41.09,39.68
2110,2020/6/6,Philippines,38.03,37.53
2111,2020/6/7,Philippines,41.37,40.31
2112,2020/6/8,Philippines,42.99,41.0
2113,2020/6/9,Philippines,42.05,38.79
2114,2020/6/10,Philippines,41.86,39.71
2115,2020/6/11,Philippines,43.09,38.85
2116,2020/6/12,Philippines,42.17,39.34
2117,2020/6/13,Philippines,38.83,37.14
2118,2020/6/14,Philippines,42.44,41.25
2119,2020/6/15,Philippines,44.04,41.3
2120,2020/6/16,Philippines,44.29,41.07
2121,2020/6/17,Philippines,43.91,41.32
2122,2020/6/18,Philippines,43.34,40.53
2123,2020/6/19,Philippines,45.65,42.08
2124,2020/6/20,Philippines,41.69,37.28
2125,2020/6/21,Philippines,43.14,41.4
2126,2020/6/22,Philippines,46.78,45.46
2127,2020/6/23,Philippines,45.57,43.16
2128,2020/6/24,Philippines,46.65,43.5
2129,2020/6/25,Philippines,45.57,41.24
2130,2020/6/26,Philippines,47.38,44.56
2131,2020/6/27,Philippines,44.0,39.82
2132,2020/6/28,Philippines,44.65,40.74
2133,2020/6/29,Philippines,46.77,45.7
2134,2020/6/30,Philippines,46.84,42.33
2135,2020/7/1,Philippines,45.9,45.16
2136,2020/7/2,Philippines,47.34,45.39
2137,2020/7/3,Philippines,49.55,44.44
2138,2020/7/4,Philippines,45.98,41.28
2139,2020/7/5,Philippines,48.21,43.98
2140,2020/7/6,Philippines,47.41,44.54
2141,2020/7/7,Philippines,47.97,43.87
2142,2020/7/8,Philippines,46.8,43.51
2143,2020/7/9,Philippines,46.85,44.34
2144,2020/7/10,Philippines,54.58,45.87
2145,2020/7/11,Philippines,46.18,40.65
2146,2020/7/12,Philippines,46.54,40.6
2147,2020/7/13,Philippines,46.28,43.16
2148,2020/7/14,Philippines,50.19,46.22
2149,2020/7/15,Philippines,48.36,46.37
2150,2020/7/16,Philippines,48.27,45.27
2151,2020/7/17,Philippines,51.39,47.75
2152,2020/7/18,Philippines,47.76,42.61
2153,2020/7/19,Philippines,46.74,41.73
2154,2020/7/20,Philippines,48.04,46.58
2155,2020/7/21,Philippines,47.19,41.65
2156,2020/7/22,Philippines,47.52,43.6
2157,2020/7/23,Philippines,49.68,44.39
2158,2020/7/24,Philippines,50.25,45.44
2159,2020/7/25,Philippines,46.63,41.7
2160,2020/7/26,Philippines,47.97,41.72
2161,2020/7/27,Philippines,47.02,40.73
2162,2020/7/28,Philippines,46.17,42.07
2163,2020/7/29,Philippines,46.42,42.13
2164,2020/7/30,Philippines,46.62,41.84
2165,2020/7/31,Philippines,47.9,40.64
2166,2020/8/1,Philippines,43.82,38.74
2167,2020/8/2,Philippines,48.47,44.5
2168,2020/8/3,Philippines,46.24,42.73
2169,2020/8/4,Philippines,38.83,36.74
2170,2020/8/5,Philippines,39.47,37.77
2171,2020/8/6,Philippines,39.96,36.91
2172,2020/8/7,Philippines,40.9,36.25
2173,2020/8/8,Philippines,37.7,33.83
2174,2020/8/9,Philippines,40.19,37.97
2175,2020/8/10,Philippines,39.84,39.93
2176,2020/8/11,Philippines,40.25,37.31
2177,2020/8/12,Philippines,40.77,39.44
2178,2020/8/13,Philippines,41.04,36.38
2179,2020/8/14,Philippines,42.84,40.05
2180,2020/8/15,Philippines,39.96,38.09
2181,2020/8/16,Philippines,40.8,36.19
2182,2020/8/17,Philippines,42.94,39.44
2183,2020/8/18,Philippines,45.87,43.8
2184,2020/8/19,Philippines,47.16,44.78
2185,2020/8/20,Philippines,49.62,42.74
2186,2020/8/21,Philippines,49.45,45.68
2187,2020/8/22,Philippines,46.02,39.95
2188,2020/8/23,Philippines,46.61,43.05
2189,2020/8/24,Philippines,46.31,43.96
2190,2020/8/25,Philippines,48.5,44.17
2191,2020/8/26,Philippines,47.34,41.98
2192,2020/8/27,Philippines,48.49,43.73
2193,2020/8/28,Philippines,52.82,44.95
2194,2020/8/29,Philippines,49.94,43.95
2195,2020/8/30,Philippines,50.0,43.47
2196,2020/8/31,Philippines,49.02,44.4
2197,2020/9/1,Philippines,48.75,42.5
2198,2020/9/2,Philippines,47.6,44.59
2199,2020/9/3,Philippines,47.98,43.52
2200,2020/9/4,Philippines,50.45,42.79
2201,2020/9/5,Philippines,50.56,44.84
2202,2020/9/6,Philippines,48.18,43.55
2203,2020/9/7,Philippines,48.54,40.8
2204,2020/9/8,Philippines,46.44,40.88
2205,2020/9/9,Philippines,46.06,42.41
2206,2020/9/10,Philippines,48.68,41.16
2207,2020/9/11,Philippines,52.99,45.64
2208,2020/9/12,Philippines,52.77,41.72
2209,2020/9/13,Philippines,50.32,44.91
2210,2020/9/14,Philippines,47.05,41.44
2211,2020/9/15,Philippines,47.8,43.07
2212,2020/9/16,Philippines,50.31,49.37
2213,2020/9/17,Philippines,55.43,59.93
2214,2020/9/18,Philippines,57.24,55.79
2215,2020/9/19,Philippines,54.35,50.57
2216,2020/9/20,Philippines,49.41,49.86
2217,2020/9/21,Philippines,46.99,48.72
2218,2020/9/22,Philippines,47.49,47.95
2219,2020/9/23,Philippines,47.05,46.21
2220,2020/9/24,Philippines,47.58,47.09
2221,2020/9/25,Philippines,53.14,50.29
2222,2020/9/26,Philippines,51.06,48.52
2223,2020/9/27,Philippines,48.46,48.77
2224,2020/9/28,Philippines,45.47,44.9
2225,2020/9/29,Philippines,47.56,47.41
2226,2020/9/30,Philippines,47.29,48.55
2227,2020/10/1,Philippines,48.38,49.91
2228,2020/10/2,Philippines,52.92,50.54
2229,2020/10/3,Philippines,53.21,52.05
2230,2020/10/4,Philippines,47.81,47.01
2231,2020/10/5,Philippines,46.64,49.43
2232,2020/10/6,Philippines,44.42,45.38
2233,2020/10/7,Philippines,45.45,43.4
2234,2020/10/8,Philippines,45.85,44.87
2235,2020/10/9,Philippines,51.46,49.63
2236,2020/10/10,Philippines,50.09,45.87
2237,2020/10/11,Philippines,44.76,45.56
2238,2020/10/12,Philippines,44.65,42.73
2239,2020/10/13,Philippines,45.2,45.89
2240,2020/10/14,Philippines,43.99,43.23
2241,2020/10/15,Philippines,48.43,46.13
2242,2020/10/16,Philippines,56.54,51.57
2243,2020/10/17,Philippines,52.69,50.09
2244,2020/10/18,Philippines,48.55,52.42
2245,2020/10/19,Philippines,46.23,46.17
2246,2020/10/20,Philippines,44.96,44.96
2247,2020/10/21,Philippines,46.05,45.21
2248,2020/10/22,Philippines,48.21,47.49
2249,2020/10/23,Philippines,54.96,49.59
2250,2020/10/24,Philippines,51.66,49.36
2251,2020/10/25,Philippines,42.6,42.87
2252,2020/10/26,Philippines,44.17,45.58
2253,2020/10/27,Philippines,46.07,46.06
2254,2020/10/28,Philippines,45.93,45.6
2255,2020/10/29,Philippines,49.51,48.6
2256,2020/10/30,Philippines,54.22,53.99
2257,2020/10/31,Philippines,41.42,42.82
2258,2020/11/1,Philippines,38.76,38.29
2259,2020/11/2,Philippines,46.4,48.18
2260,2020/11/3,Philippines,47.14,48.87
2261,2020/11/4,Philippines,48.05,48.41
2262,2020/11/5,Philippines,47.62,49.97
2263,2020/11/6,Philippines,54.15,51.96
2264,2020/11/7,Philippines,51.39,51.72
2265,2020/11/8,Philippines,47.78,50.12
2266,2020/11/9,Philippines,46.45,49.28
2267,2020/11/10,Philippines,44.55,46.75
2268,2020/11/11,Philippines,33.52,33.96
2269,2020/11/12,Philippines,37.11,41.48
2270,2020/11/13,Philippines,54.44,52.14
2271,2020/11/14,Philippines,55.65,52.74
2272,2020/11/15,Philippines,50.19,52.57
2273,2020/11/16,Philippines,48.49,49.59
2274,2020/11/17,Philippines,49.57,49.47
2275,2020/11/18,Philippines,51.41,52.16
2276,2020/11/19,Philippines,53.86,51.96
2277,2020/11/20,Philippines,60.89,56.56
2278,2020/11/21,Philippines,62.37,56.98
2279,2020/11/22,Philippines,52.27,55.31
2280,2020/11/23,Philippines,50.9,51.85
2281,2020/11/24,Philippines,52.13,53.91
2282,2020/11/25,Philippines,52.0,52.93
2283,2020/11/26,Philippines,54.85,54.02
2284,2020/11/27,Philippines,65.27,61.72
2285,2020/11/28,Philippines,65.89,60.11
2286,2020/11/29,Philippines,58.78,58.34
2287,2020/11/30,Philippines,54.04,55.26
2288,2020/12/1,Philippines,52.96,53.45
2289,2020/12/2,Philippines,52.83,53.9
2290,2020/12/3,Philippines,55.07,50.85
2291,2020/12/4,Philippines,63.2,58.87
2292,2020/12/5,Philippines,63.01,60.7
2293,2020/12/6,Philippines,57.86,56.02
2294,2020/12/7,Philippines,56.68,56.1
2295,2020/12/8,Philippines,54.55,56.9
2296,2020/12/9,Philippines,53.9,53.65
2297,2020/12/10,Philippines,55.9,54.74
2298,2020/12/11,Philippines,64.28,60.86
2299,2020/12/12,Philippines,62.98,62.1
2300,2020/12/13,Philippines,57.57,58.7
2301,2020/12/14,Philippines,54.98,55.45
2302,2020/12/15,Philippines,56.71,58.05
2303,2020/12/16,Philippines,58.67,59.33
2304,2020/12/17,Philippines,60.13,58.21
2305,2020/12/18,Philippines,67.98,61.85
2306,2020/12/19,Philippines,65.14,62.64
2307,2020/12/20,Philippines,60.62,59.5
2308,2020/12/21,Philippines,62.44,61.96
2309,2020/12/22,Philippines,63.35,59.27
2310,2020/12/23,Philippines,60.6,56.7
2311,2020/12/24,Philippines,41.59,38.48
2312,2020/12/25,Philippines,55.87,50.71
2313,2020/12/26,Philippines,58.14,50.8
2314,2020/12/27,Philippines,61.92,61.75
2315,2020/12/28,Philippines,64.95,61.69
2316,2020/12/29,Philippines,68.21,58.92
2317,2020/12/30,Philippines,52.98,49.89
2318,2020/12/31,Philippines,38.63,37.28
2319,2021/1/1,Philippines,60.44,53.06
2320,2021/1/2,Philippines,64.95,57.85
2321,2021/1/3,Philippines,59.77,59.72
2322,2021/1/4,Philippines,57.14,62.2
2323,2021/1/5,Philippines,56.7,58.49
2324,2021/1/6,Philippines,55.27,57.97
2325,2021/1/7,Philippines,58.5,58.98
2326,2021/1/8,Philippines,65.83,64.83
2327,2021/1/9,Philippines,63.74,63.66
2328,2021/1/10,Philippines,58.02,64.8
2329,2021/1/11,Philippines,54.32,57.82
2330,2021/1/12,Philippines,56.08,59.0
2331,2021/1/13,Philippines,55.11,57.13
2332,2021/1/14,Philippines,56.19,58.81
2333,2021/1/15,Philippines,66.04,63.59
2334,2021/1/16,Philippines,67.17,66.76
2335,2021/1/17,Philippines,61.0,63.62
2336,2021/1/18,Philippines,56.29,61.84
2337,2021/1/19,Philippines,55.8,60.15
2338,2021/1/20,Philippines,54.74,57.73
2339,2021/1/21,Philippines,57.12,58.09
2340,2021/1/22,Philippines,64.65,65.63
2341,2021/1/23,Philippines,66.34,65.98
2342,2021/1/24,Philippines,58.97,62.06
2343,2021/1/25,Philippines,56.13,59.23
2344,2021/1/26,Philippines,55.86,60.46
2345,2021/1/27,Philippines,55.78,58.12
2346,2021/1/28,Philippines,56.02,59.97
2347,2021/1/29,Philippines,65.77,67.58
2348,2021/1/30,Philippines,66.61,68.42
2349,2021/1/31,Philippines,57.86,61.75
2350,2021/2/1,Philippines,54.26,58.32
2351,2021/2/2,Philippines,55.63,59.12
2352,2021/2/3,Philippines,54.88,61.56
2353,2021/2/4,Philippines,55.35,60.01
2354,2021/2/5,Philippines,66.64,64.99
2355,2021/2/6,Philippines,66.68,64.51
2356,2021/2/7,Philippines,60.59,64.84
2357,2021/2/8,Philippines,55.46,59.01
2358,2021/2/9,Philippines,57.81,59.35
2359,2021/2/10,Philippines,59.51,63.21
2360,2021/2/11,Philippines,72.0,68.99
2361,2021/2/12,Philippines,75.41,74.86
2362,2021/2/13,Philippines,81.07,73.84
2363,2021/2/14,Philippines,68.41,73.57
2364,2021/2/15,Philippines,59.65,62.05
2365,2021/2/16,Philippines,58.88,63.29
2366,2021/2/17,Philippines,57.98,58.12
2367,2021/2/18,Philippines,62.83,64.97
2368,2021/2/19,Philippines,67.83,65.5
2369,2021/2/20,Philippines,64.96,64.89
2370,2021/2/21,Philippines,58.39,62.83
2371,2021/2/22,Philippines,55.18,58.29
2372,2021/2/23,Philippines,57.69,61.77
2373,2021/2/24,Philippines,65.0,66.19
2374,2021/2/25,Philippines,63.03,67.59
2375,2021/2/26,Philippines,70.84,71.93
2376,2021/2/27,Philippines,71.76,68.41
2377,2021/2/28,Philippines,62.95,68.62
2378,2021/3/1,Philippines,59.84,62.4
2379,2021/3/2,Philippines,59.37,61.75
2380,2021/3/3,Philippines,58.99,61.3
2381,2021/3/4,Philippines,62.85,65.28
2382,2021/3/5,Philippines,74.36,71.1
2383,2021/3/6,Philippines,74.8,71.14
2384,2021/3/7,Philippines,66.49,65.01
2385,2021/3/8,Philippines,58.51,62.05
2386,2021/3/9,Philippines,59.56,61.82
2387,2021/3/10,Philippines,58.45,59.13
2388,2021/3/11,Philippines,59.76,61.33
2390,2021/3/13,Philippines,68.78,66.11
2391,2021/3/14,Philippines,59.91,60.2
2392,2021/3/15,Philippines,55.07,58.24
2393,2021/3/16,Philippines,56.26,56.96
2394,2021/3/17,Philippines,55.92,57.05
2395,2021/3/18,Philippines,57.32,58.05
2396,2021/3/19,Philippines,63.06,60.62
2397,2021/3/20,Philippines,59.86,56.14
2398,2021/3/21,Philippines,50.63,51.1
